Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-12-29,17.3,12.0,14.4,14.9,0.0,69.0,Overcast,4.0
2022-12-30,16.0,12.2,13.7,13.0,0.0,60.0,Overcast,4.0
2022-12-31,20.9,13.4,16.6,13.3,0.0,53.0,Partly cloudy,6.0
2023-01-01,21.1,12.1,16.8,13.0,0.0,55.0,Overcast,5.0
2023-01-02,19.2,17.2,18.1,8.2,0.1,54.0,Patchy rain possible,4.0
2023-01-03,20.4,16.7,18.1,12.6,0.0,53.0,Cloudy,5.0
2023-01-04,19.7,16.2,18.3,14.8,0.0,63.0,Overcast,4.0
2023-01-05,20.7,17.2,18.8,10.1,0.0,70.0,Overcast,5.0
2023-01-06,22.8,16.9,19.4,21.1,0.0,60.0,Overcast,5.0
2023-01-07,22.6,15.2,18.7,9.0,0.1,48.0,Patchy rain possible,5.0
2023-01-08,20.5,17.6,18.9,13.0,0.7,65.0,Patchy rain possible,5.0
2023-01-09,22.8,17.0,19.7,12.2,3.9,76.0,Moderate rain at times,5.0
2023-01-10,21.3,18.4,19.6,13.2,3.0,81.0,Patchy rain possible,5.0
2023-01-11,20.8,18.3,19.5,14.8,1.5,84.0,Patchy rain possible,5.0
2023-01-12,21.4,18.3,19.7,11.9,5.2,91.0,Moderate rain at times,5.0
2023-01-13,27.0,18.2,21.6,15.1,0.0,89.0,Overcast,6.0
2023-01-14,30.5,19.5,23.5,18.4,0.0,84.0,Cloudy,7.0
2023-01-15,20.8,13.3,18.2,18.3,0.0,84.0,Overcast,5.0
2023-01-16,13.8,11.3,12.7,16.2,0.0,69.0,Overcast,3.0
2023-01-17,15.6,11.9,13.6,12.1,0.0,70.0,Overcast,4.0
2023-01-18,15.6,12.2,14.2,11.5,0.0,75.0,Overcast,4.0
2023-01-19,17.7,12.3,14.9,11.3,0.0,63.0,Overcast,4.0
2023-01-20,21.4,13.1,16.3,10.3,0.0,61.0,Overcast,5.0
2023-01-21,20.1,13.4,16.8,14.0,0.0,80.0,Overcast,5.0
2023-01-22,23.0,16.4,19.9,13.7,0.0,90.0,Overcast,5.0
2023-01-23,23.8,18.2,20.5,17.3,0.0,88.0,Overcast,5.0
2023-01-24,18.1,13.0,15.3,25.6,0.0,58.0,Overcast,4.0
2023-01-25,18.2,11.1,14.5,16.2,0.0,58.0,Partly cloudy,5.0
2023-01-26,21.4,13.9,17.7,15.1,0.4,77.0,Patchy rain possible,5.0
2023-01-27,17.2,13.6,15.4,19.9,0.3,68.0,Overcast,4.0
2023-01-28,19.1,11.6,14.7,13.3,0.0,36.0,Partly cloudy,5.0
2023-01-29,20.0,10.8,14.9,14.8,0.0,30.0,Sunny,5.0
2023-01-30,20.8,10.0,15.7,16.9,0.0,43.0,Sunny,6.0
2023-01-31,22.3,11.7,16.7,15.5,0.0,69.0,Cloudy,5.0
2023-02-01,21.4,15.9,18.9,11.9,0.1,83.0,Overcast,5.0
2023-02-02,22.5,18.4,20.3,15.1,0.9,83.0,Patchy rain possible,5.0
2023-02-03,20.7,19.0,19.8,14.8,1.8,86.0,Patchy rain possible,5.0
2023-02-04,20.7,18.3,19.8,15.0,2.0,91.0,Patchy rain possible,5.0
2023-02-05,21.8,18.7,19.9,18.4,1.1,91.0,Patchy rain possible,5.0
2023-02-06,23.3,18.8,20.7,17.6,0.2,92.0,Patchy rain possible,5.0
2023-02-07,23.4,19.5,21.1,17.6,0.1,88.0,Overcast,5.0
2023-02-08,23.0,19.9,21.5,18.7,0.6,86.0,Patchy rain possible,5.0
2023-02-09,23.9,20.0,21.8,17.3,0.5,88.0,Patchy rain possible,5.0
2023-02-10,22.8,19.8,21.4,15.1,0.1,91.0,Patchy rain possible,5.0
2023-02-11,25.2,20.6,22.8,21.8,0.0,90.0,Overcast,6.0
2023-02-12,26.1,20.9,23.2,19.4,0.0,91.0,Overcast,6.0
2023-02-13,26.2,21.5,23.3,15.3,0.2,88.0,Overcast,6.0
2023-02-14,20.8,15.8,17.8,14.1,2.7,79.0,Patchy rain possible,5.0
2023-02-15,17.4,14.2,16.0,10.4,0.0,76.0,Overcast,4.0
2023-02-16,19.7,15.2,17.4,12.4,0.0,71.0,Overcast,4.0
2023-02-17,23.5,15.2,19.0,16.6,0.0,75.0,Overcast,5.0
2023-02-18,23.7,17.4,20.4,14.4,0.3,81.0,Overcast,5.0
2023-02-19,23.1,18.5,20.8,9.0,2.7,80.0,Patchy rain possible,5.0
2023-02-20,24.3,18.3,20.7,15.5,0.0,69.0,Partly cloudy,6.0
2023-02-21,23.9,17.4,20.5,23.2,0.0,71.0,Partly cloudy,6.0
2023-02-22,21.1,18.0,19.1,23.8,0.0,76.0,Overcast,5.0
2023-02-23,23.1,18.0,19.6,18.0,0.0,76.0,Overcast,5.0
2023-02-24,21.7,17.2,19.2,14.0,0.0,70.0,Overcast,5.0
2023-02-25,23.1,16.1,19.1,12.6,0.0,54.0,Overcast,5.0
2023-02-26,22.2,15.7,18.4,19.1,0.0,55.0,Partly cloudy,6.0
2023-02-27,24.5,13.9,19.6,22.0,0.0,65.0,Partly cloudy,6.0
2023-02-28,25.4,15.2,19.3,19.1,0.0,72.0,Partly cloudy,7.0
2023-03-01,25.4,16.6,20.4,18.0,0.0,72.0,Overcast,6.0
2023-03-02,30.1,16.8,22.0,19.8,0.0,62.0,Sunny,8.0
2023-03-03,24.9,17.8,21.4,18.0,0.0,72.0,Cloudy,5.0
2023-03-04,28.1,17.2,21.8,18.0,0.0,67.0,Partly cloudy,7.0
2023-03-05,28.5,17.0,21.1,21.2,0.0,69.0,Partly cloudy,7.0
2023-03-06,25.1,17.1,20.5,22.7,0.0,71.0,Cloudy,6.0
2023-03-07,28.8,16.6,21.2,19.8,0.0,72.0,Overcast,6.0
2023-03-08,26.3,17.4,21.6,13.0,0.1,77.0,Patchy rain possible,6.0
2023-03-09,29.4,18.4,22.7,15.1,0.0,69.0,Cloudy,6.0
2023-03-10,30.1,18.3,22.9,21.2,0.0,75.0,Sunny,8.0
2023-03-11,26.0,19.2,22.3,18.0,1.6,78.0,Light rain shower,6.0
2023-03-12,29.9,19.1,22.8,25.6,1.5,66.0,Light rain shower,6.0
2023-03-13,19.8,17.2,18.4,16.6,0.0,53.0,Overcast,4.0
2023-03-14,26.0,15.7,20.2,18.7,0.0,59.0,Partly cloudy,7.0
2023-03-15,23.3,18.5,20.9,18.0,0.3,83.0,Patchy rain possible,5.0
2023-03-16,28.7,18.6,23.2,19.4,0.0,75.0,Cloudy,6.0
2023-03-17,27.2,19.3,23.1,18.4,1.6,77.0,Light rain shower,6.0
2023-03-18,31.1,18.9,23.6,18.0,0.1,75.0,Patchy rain possible,7.0
2023-03-19,27.0,19.7,22.8,20.2,0.9,82.0,Light rain shower,6.0
2023-03-20,26.0,19.8,22.3,20.9,0.9,85.0,Patchy rain possible,6.0
2023-03-21,26.1,21.4,23.1,20.2,0.1,87.0,Patchy rain possible,6.0
2023-03-22,34.2,22.3,26.5,21.6,0.0,82.0,Overcast,7.0
2023-03-23,34.1,21.7,26.6,19.8,0.0,79.0,Mist,7.0
2023-03-24,31.6,21.6,25.7,24.1,0.1,77.0,Mist,7.0
2023-03-25,28.9,21.4,24.8,16.2,1.9,70.0,Patchy rain possible,6.0
2023-03-26,22.6,20.2,21.7,14.4,19.8,86.0,Moderate or heavy rain shower,5.0
2023-03-27,22.4,19.4,21.3,17.6,20.3,88.0,Moderate or heavy rain shower,5.0
2023-03-28,20.8,18.2,19.3,11.2,17.8,90.0,Moderate or heavy rain shower,5.0
2023-03-29,21.9,17.6,19.8,9.7,10.6,91.0,Light rain shower,5.0
2023-03-30,21.8,19.0,20.5,15.8,11.5,92.0,Light rain shower,5.0
2023-03-31,25.2,19.7,22.0,19.4,3.1,90.0,Light rain shower,6.0
2023-04-01,26.1,20.8,23.3,22.3,1.3,86.0,Light rain shower,6.0
2023-04-02,27.3,22.4,24.3,26.6,4.8,85.0,Light rain shower,6.0
2023-04-03,26.6,22.6,24.0,22.3,4.1,90.0,Light drizzle,6.0
2023-04-04,29.5,22.9,25.5,21.2,0.2,87.0,Patchy rain possible,6.0
2023-04-05,29.0,22.9,25.4,20.9,0.3,86.0,Light rain shower,6.0
2023-04-06,26.4,21.4,24.3,15.1,3.2,85.0,Light rain shower,6.0
2023-04-07,24.5,20.9,22.5,7.6,0.2,79.0,Patchy rain possible,5.0
2023-04-08,23.7,19.6,21.6,10.4,1.5,82.0,Light drizzle,5.0
2023-04-09,25.2,19.4,21.9,19.1,1.3,87.0,Light drizzle,6.0
2023-04-10,26.1,20.4,22.6,17.6,2.3,90.0,Light rain shower,6.0
2023-04-11,25.7,20.9,23.2,19.1,0.5,89.0,Light rain shower,6.0
2023-04-12,27.5,21.8,24.0,18.0,0.1,86.0,Patchy rain possible,6.0
2023-04-13,28.4,21.3,24.3,23.4,3.2,86.0,Light rain shower,6.0
2023-04-14,27.9,22.2,24.8,17.3,1.4,87.0,Light rain shower,6.0
2023-04-15,29.4,21.7,24.7,7.9,9.1,86.0,Moderate or heavy rain shower,6.0
2023-04-16,34.4,20.8,26.5,19.1,0.0,75.0,Partly cloudy,8.0
2023-04-17,28.6,22.4,25.2,24.1,1.2,87.0,Light rain shower,6.0
2023-04-18,27.6,23.3,25.0,20.2,1.2,89.0,Light rain shower,6.0
2023-04-19,32.8,22.9,26.5,19.8,0.2,86.0,Patchy rain possible,7.0
2023-04-20,34.2,23.4,27.1,20.5,0.0,83.0,Overcast,7.0
2023-04-21,34.3,23.5,27.8,19.8,0.1,78.0,Partly cloudy,8.0
2023-04-22,33.3,22.9,27.3,29.9,7.4,78.0,Thundery outbreaks possible,7.0
2023-04-23,29.5,22.8,25.9,23.8,20.1,87.0,Light rain shower,6.0
2023-04-24,27.8,22.9,25.1,20.5,5.9,87.0,Moderate or heavy rain shower,6.0
2023-04-25,29.9,21.1,25.6,20.2,2.8,79.0,Light rain shower,6.0
2023-04-26,26.1,19.4,22.0,9.0,0.3,73.0,Patchy rain possible,6.0
2023-04-27,29.4,20.2,24.2,16.9,0.6,85.0,Light rain shower,6.0
2023-04-28,30.4,22.7,26.1,24.1,4.1,85.0,Light rain shower,7.0
2023-04-29,27.3,20.9,23.8,14.8,21.9,88.0,Moderate or heavy rain shower,6.0
2023-04-30,26.6,18.6,21.7,11.5,0.4,75.0,Patchy rain possible,6.0
2023-05-01,26.4,21.0,23.5,17.6,0.2,82.0,Patchy rain possible,6.0
2023-05-02,31.2,22.5,25.9,22.7,1.3,83.0,Light rain shower,7.0
2023-05-03,31.1,23.3,26.8,25.2,1.0,83.0,Light rain shower,7.0
2023-05-04,31.1,24.1,26.9,23.8,1.2,88.0,Light rain shower,7.0
2023-05-05,35.2,24.4,28.0,18.4,0.1,84.0,Patchy rain possible,8.0
2023-05-06,35.5,25.1,28.8,19.1,0.0,83.0,Thundery outbreaks possible,8.0
2023-05-07,30.4,24.2,27.4,16.9,4.5,83.0,Light rain shower,7.0
2023-05-08,26.6,22.5,24.8,13.0,13.3,89.0,Moderate or heavy rain shower,6.0
2023-05-09,27.5,22.1,23.9,16.2,6.9,89.0,Light rain shower,6.0
2023-05-10,31.6,24.3,27.2,17.6,33.9,85.0,Torrential rain shower,7.0
2023-05-11,32.6,23.2,27.5,19.4,13.3,81.0,Light rain shower,7.0
2023-05-12,26.1,20.3,23.1,15.5,0.8,79.0,Light rain shower,6.0
