Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-12-12,10.2,8.4,9.3,8.3,1.5,92.0,Patchy rain possible,3.0
2022-12-13,10.2,6.3,8.3,10.4,0.0,91.0,Overcast,3.0
2022-12-14,9.2,6.0,7.7,7.2,1.4,89.0,Patchy rain possible,2.0
2022-12-15,16.3,4.2,8.9,18.7,0.0,85.0,Cloudy,4.0
2022-12-16,11.6,5.5,8.5,8.5,0.9,87.0,Patchy rain possible,3.0
2022-12-17,7.8,3.2,4.3,17.3,1.3,77.0,Patchy rain possible,2.0
2022-12-18,8.2,1.4,4.5,13.0,0.0,64.0,Overcast,2.0
2022-12-19,14.7,1.4,6.4,15.5,0.0,74.0,Sunny,4.0
2022-12-20,16.2,2.2,7.9,14.0,0.6,77.0,Sunny,5.0
2022-12-21,11.9,4.5,7.5,12.6,0.0,77.0,Partly cloudy,4.0
2022-12-22,14.8,4.3,8.7,14.8,0.3,81.0,Patchy rain possible,3.0
2022-12-23,12.0,7.1,9.2,13.3,0.1,81.0,Partly cloudy,4.0
2022-12-24,12.2,5.9,8.8,11.9,0.0,74.0,Partly cloudy,4.0
2022-12-25,14.0,4.0,8.4,19.8,0.0,80.0,Partly cloudy,4.0
2022-12-26,13.7,4.4,8.7,13.7,0.0,91.0,Cloudy,3.0
2022-12-27,12.4,8.4,9.8,12.2,0.4,95.0,Overcast,3.0
2022-12-28,9.3,4.3,6.1,10.1,14.4,94.0,Moderate or heavy rain shower,2.0
2022-12-29,6.5,4.2,5.2,6.8,1.2,93.0,Patchy rain possible,2.0
2022-12-30,7.7,4.6,6.0,6.8,0.0,92.0,Overcast,2.0
2022-12-31,9.3,4.9,7.3,9.7,0.1,93.0,Patchy rain possible,2.0
2023-01-01,12.9,7.0,9.2,10.4,0.0,88.0,Overcast,3.0
2023-01-02,12.2,6.6,9.1,10.8,0.0,83.0,Cloudy,3.0
2023-01-03,14.0,7.9,10.2,14.8,0.1,83.0,Patchy rain possible,3.0
2023-01-04,16.8,8.4,11.0,14.8,0.0,86.0,Cloudy,4.0
2023-01-05,14.0,9.2,11.1,11.5,0.0,85.0,Partly cloudy,4.0
2023-01-06,14.3,6.8,10.2,15.1,0.8,80.0,Patchy rain possible,3.0
2023-01-07,17.7,2.3,9.1,9.0,0.0,61.0,Sunny,5.0
2023-01-08,17.9,5.2,10.5,15.1,0.0,79.0,Partly cloudy,5.0
2023-01-09,19.3,5.5,11.3,9.4,0.0,75.0,Sunny,5.0
2023-01-10,18.3,6.1,11.6,12.2,0.0,76.0,Sunny,5.0
2023-01-11,18.9,8.7,12.9,17.6,0.0,85.0,Overcast,4.0
2023-01-12,21.2,10.5,14.2,21.2,0.0,79.0,Overcast,5.0
2023-01-13,21.4,9.1,13.9,25.2,0.0,76.0,Partly cloudy,6.0
2023-01-14,23.1,9.3,14.4,15.1,0.0,61.0,Sunny,6.0
2023-01-15,13.0,4.6,9.0,18.0,1.6,72.0,Patchy rain possible,3.0
2023-01-16,9.0,2.2,5.0,9.7,1.3,84.0,Patchy rain possible,2.0
2023-01-17,9.8,3.8,6.2,12.6,0.3,91.0,Patchy rain possible,2.0
2023-01-18,11.1,3.6,6.5,17.6,0.5,87.0,Overcast,3.0
2023-01-19,10.9,4.5,7.0,13.0,0.0,85.0,Overcast,3.0
2023-01-20,13.0,5.3,8.1,18.4,0.0,84.0,Overcast,3.0
2023-01-21,15.1,6.1,9.5,19.8,0.0,87.0,Overcast,4.0
2023-01-22,19.6,5.9,11.2,15.8,0.0,82.0,Overcast,4.0
2023-01-23,18.3,7.3,11.2,14.8,0.9,84.0,Cloudy,4.0
2023-01-24,7.8,2.2,4.9,19.1,1.4,72.0,Patchy rain possible,2.0
2023-01-25,15.7,0.3,6.7,19.8,0.0,73.0,Sunny,5.0
2023-01-26,18.0,2.1,8.5,18.0,0.0,79.0,Partly cloudy,5.0
2023-01-27,6.5,3.4,5.0,15.1,1.0,76.0,Patchy rain possible,2.0
2023-01-28,10.0,2.2,5.5,10.1,0.0,59.0,Partly cloudy,4.0
2023-01-29,14.8,3.6,8.1,9.7,0.0,53.0,Partly cloudy,4.0
2023-01-30,18.4,3.5,9.5,17.8,0.0,61.0,Sunny,5.0
2023-01-31,21.1,3.0,10.6,16.9,0.0,62.0,Sunny,6.0
2023-02-01,22.1,5.4,12.1,16.6,0.0,76.0,Sunny,6.0
2023-02-02,19.8,6.6,12.0,17.6,0.0,86.0,Overcast,4.0
2023-02-03,17.0,10.2,13.1,10.4,1.2,89.0,Patchy rain possible,4.0
2023-02-04,22.0,12.2,15.3,19.4,0.2,82.0,Patchy rain possible,5.0
2023-02-05,20.8,12.4,15.4,20.2,0.8,84.0,Patchy rain possible,5.0
2023-02-06,22.3,12.5,16.0,20.5,0.5,82.0,Patchy rain possible,5.0
2023-02-07,21.2,13.3,16.0,23.0,0.8,78.0,Patchy rain possible,5.0
2023-02-08,21.5,12.8,16.1,24.1,0.8,75.0,Patchy rain possible,5.0
2023-02-09,23.7,11.5,16.3,23.8,0.0,72.0,Partly cloudy,6.0
2023-02-10,23.4,12.3,16.5,23.0,0.0,70.0,Partly cloudy,6.0
2023-02-11,24.0,11.6,16.9,25.6,0.0,68.0,Partly cloudy,6.0
2023-02-12,25.8,9.9,16.8,23.4,0.0,65.0,Partly cloudy,7.0
2023-02-13,26.6,10.5,17.3,17.3,0.0,62.0,Sunny,7.0
2023-02-14,12.3,7.6,10.3,13.3,1.4,78.0,Patchy rain possible,3.0
2023-02-15,12.4,6.4,9.3,12.6,0.0,85.0,Overcast,3.0
2023-02-16,15.1,8.1,10.3,12.6,0.0,90.0,Overcast,4.0
