Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-01-18,16.7,11.8,13.7,7.2,0.0,70.0,Overcast,4.0
2023-01-19,16.4,9.6,12.7,6.1,0.0,63.0,Overcast,4.0
2023-01-20,19.8,13.1,15.7,7.2,0.0,60.0,Cloudy,4.0
2023-01-21,23.3,13.0,17.3,11.9,0.0,80.0,Overcast,5.0
2023-01-22,24.8,14.5,18.8,10.1,0.0,77.0,Cloudy,5.0
2023-01-23,23.2,17.5,20.0,8.6,2.1,85.0,Patchy rain possible,5.0
2023-01-24,17.3,12.6,14.7,14.3,2.0,69.0,Overcast,4.0
2023-01-25,19.9,9.8,14.3,12.2,0.0,56.0,Sunny,5.0
2023-01-26,20.2,11.9,16.1,6.5,1.0,76.0,Overcast,5.0
2023-01-27,17.3,12.7,14.6,9.0,5.4,77.0,Patchy rain possible,4.0
2023-01-28,19.4,10.9,14.5,9.7,0.0,37.0,Sunny,5.0
2023-01-29,20.6,10.1,15.1,8.6,0.0,31.0,Sunny,6.0
2023-01-30,22.4,10.0,16.1,8.3,0.0,39.0,Sunny,6.0
2023-01-31,24.8,11.0,16.9,9.4,0.0,58.0,Sunny,6.0
2023-02-01,21.8,13.4,17.5,5.8,0.0,82.0,Overcast,5.0
2023-02-02,23.3,18.5,20.4,5.4,1.4,83.0,Patchy rain possible,5.0
2023-02-03,20.8,19.4,20.0,4.2,2.5,94.0,Patchy rain possible,5.0
2023-02-04,23.8,19.2,20.9,9.0,0.6,89.0,Patchy rain possible,5.0
2023-02-05,21.4,20.1,20.6,5.4,2.0,97.0,Patchy rain possible,5.0
2023-02-06,23.0,18.1,20.5,9.0,1.0,89.0,Patchy rain possible,5.0
2023-02-07,22.9,20.8,21.5,10.2,1.5,94.0,Patchy rain possible,5.0
2023-02-08,23.7,20.2,21.5,8.6,1.3,94.0,Patchy rain possible,5.0
2023-02-09,24.4,21.0,22.2,9.7,0.9,95.0,Patchy rain possible,5.0
2023-02-10,25.9,19.9,22.6,13.5,0.2,89.0,Patchy rain possible,6.0
2023-02-11,31.7,22.0,25.7,14.8,0.0,80.0,Overcast,7.0
2023-02-12,33.5,22.0,26.4,14.8,0.1,74.0,Patchy rain possible,7.0
2023-02-13,31.5,21.5,25.0,11.2,0.7,80.0,Patchy rain possible,7.0
2023-02-14,21.1,15.0,17.6,10.4,2.8,86.0,Patchy rain possible,5.0
2023-02-15,15.6,13.5,14.9,5.0,0.2,70.0,Patchy rain possible,4.0
2023-02-16,16.2,13.9,15.2,3.6,0.0,73.0,Overcast,4.0
2023-02-17,19.7,15.6,17.7,5.4,0.0,78.0,Overcast,4.0
2023-02-18,23.8,16.9,20.4,5.4,0.0,79.0,Overcast,5.0
2023-02-19,20.5,18.6,19.6,8.4,4.7,87.0,Heavy rain at times,5.0
2023-02-20,24.8,17.0,20.3,7.2,0.0,70.0,Cloudy,5.0
2023-02-21,23.8,17.1,20.2,9.4,0.3,74.0,Patchy rain possible,5.0
2023-02-22,21.3,16.9,19.3,6.8,0.2,86.0,Patchy rain possible,5.0
2023-02-23,22.5,17.8,19.7,5.5,0.0,87.0,Overcast,5.0
2023-02-24,19.7,16.7,18.4,9.8,1.6,85.0,Patchy rain possible,4.0
2023-02-25,20.8,16.0,17.9,9.0,0.0,66.0,Overcast,5.0
2023-02-26,23.6,15.1,18.7,7.9,0.0,57.0,Partly cloudy,6.0
2023-02-27,23.7,14.1,18.6,13.7,0.0,63.0,Partly cloudy,6.0
2023-02-28,23.3,14.1,18.8,10.1,0.0,73.0,Partly cloudy,6.0
2023-03-01,21.7,16.5,18.8,5.8,0.0,79.0,Overcast,5.0
2023-03-02,25.2,15.6,20.0,13.3,0.0,61.0,Partly cloudy,7.0
2023-03-03,28.7,16.9,22.3,15.8,0.0,61.0,Partly cloudy,7.0
2023-03-04,26.1,18.4,21.7,10.4,0.0,66.0,Overcast,6.0
2023-03-05,27.7,16.8,22.1,10.8,0.1,64.0,Patchy rain possible,6.0
2023-03-06,28.4,17.0,21.8,13.3,0.0,69.0,Overcast,6.0
2023-03-07,28.8,17.5,22.4,15.8,0.6,72.0,Light rain shower,6.0
2023-03-08,23.6,19.0,21.2,6.1,1.1,82.0,Light rain shower,5.0
2023-03-09,30.3,18.8,24.1,8.6,0.0,66.0,Overcast,7.0
2023-03-10,33.2,19.6,25.1,18.4,0.0,60.0,Partly cloudy,8.0
2023-03-11,26.6,19.1,23.1,10.4,0.1,73.0,Patchy rain possible,6.0
2023-03-12,27.1,19.1,22.7,17.3,2.0,67.0,Light rain shower,6.0
2023-03-13,19.9,16.7,17.7,8.3,1.8,61.0,Patchy rain possible,4.0
2023-03-14,31.9,15.4,22.0,14.8,0.0,55.0,Partly cloudy,8.0
2023-03-15,25.4,18.0,21.6,10.4,3.9,77.0,Light rain shower,6.0
2023-03-16,28.1,20.6,23.7,11.9,5.0,78.0,Light rain shower,6.0
2023-03-17,29.5,19.0,22.9,12.2,21.9,75.0,Light rain shower,6.0
2023-03-18,32.4,20.0,24.4,9.4,4.7,75.0,Patchy rain possible,7.0
2023-03-19,29.1,20.5,24.0,10.1,3.4,76.0,Patchy light drizzle,6.0
2023-03-20,32.7,20.3,24.8,13.3,0.2,78.0,Mist,7.0
2023-03-21,35.7,22.1,27.6,11.5,0.2,72.0,Overcast,8.0
2023-03-22,42.5,22.7,31.2,16.9,0.0,48.0,Sunny,10.0
2023-03-23,43.2,23.5,31.0,15.8,0.0,49.0,Thundery outbreaks possible,9.0
2023-03-24,41.1,22.1,29.2,15.8,0.0,62.0,Thundery outbreaks possible,9.0
2023-03-25,25.7,23.7,24.5,7.6,1.1,80.0,Light rain shower,6.0
2023-03-26,23.7,20.6,21.7,6.1,8.1,88.0,Light rain shower,5.0
2023-03-27,22.8,18.8,21.2,7.6,13.6,93.0,Light rain shower,5.0
2023-03-28,20.2,18.4,19.0,6.1,2.5,92.0,Patchy rain possible,5.0
2023-03-29,25.3,18.0,21.0,7.9,1.6,85.0,Light drizzle,6.0
2023-03-30,23.3,19.2,20.8,6.1,4.0,91.0,Light rain shower,5.0
2023-03-31,24.7,20.6,22.0,5.8,3.6,93.0,Light drizzle,5.0
2023-04-01,29.2,21.2,24.1,9.4,2.9,87.0,Light rain shower,6.0
2023-04-02,33.0,23.0,26.5,14.0,2.7,80.0,Patchy light rain with thunder,7.0
2023-04-03,35.4,24.2,28.1,15.5,1.4,73.0,Patchy light rain with thunder,8.0
2023-04-04,38.7,23.7,28.8,15.5,0.1,70.0,Cloudy,8.0
2023-04-05,37.3,24.1,29.0,13.3,0.1,74.0,Patchy rain possible,8.0
2023-04-06,26.7,18.5,23.5,10.1,2.0,84.0,Light rain shower,6.0
2023-04-07,22.6,19.9,20.5,6.5,5.0,89.0,Light drizzle,5.0
2023-04-08,20.8,18.4,19.3,7.2,6.9,91.0,Light rain,5.0
2023-04-09,24.4,19.4,21.1,5.4,3.6,92.0,Light rain,5.0
2023-04-10,28.4,20.8,23.8,7.9,0.6,86.0,Light drizzle,6.0
2023-04-11,28.9,23.2,25.5,12.6,0.8,80.0,Light rain shower,6.0
2023-04-12,24.8,23.2,24.0,6.8,3.9,92.0,Light rain shower,5.0
2023-04-13,26.2,22.0,24.0,9.4,1.9,88.0,Light rain shower,6.0
2023-04-14,31.3,22.8,25.9,11.2,1.6,82.0,Light drizzle,7.0
2023-04-15,29.0,22.3,25.0,5.8,19.5,86.0,Moderate or heavy rain shower,6.0
2023-04-16,33.4,21.9,26.9,16.2,2.3,73.0,Cloudy,7.0
2023-04-17,36.1,22.7,27.4,11.5,0.0,81.0,Overcast,8.0
2023-04-18,36.9,25.0,29.5,13.0,0.3,76.0,Cloudy,8.0
2023-04-19,39.5,24.1,30.0,11.9,0.1,75.0,Patchy rain possible,8.0
2023-04-20,40.0,24.3,30.6,13.3,0.1,71.0,Patchy rain possible,9.0
2023-04-21,41.3,24.6,30.3,13.0,4.2,67.0,Patchy light rain with thunder,9.0
2023-04-22,39.1,23.5,28.4,16.6,13.0,69.0,Patchy light rain with thunder,8.0
2023-04-23,35.3,23.2,27.0,12.6,11.3,81.0,Patchy light rain with thunder,8.0
2023-04-24,29.4,22.0,25.1,9.7,13.5,87.0,Light rain shower,6.0
2023-04-25,32.5,19.1,25.0,13.0,17.9,83.0,Light rain shower,7.0
2023-04-26,22.8,18.3,20.0,5.4,6.3,83.0,Light rain shower,5.0
2023-04-27,29.9,19.4,24.4,13.0,0.7,79.0,Patchy rain possible,6.0
2023-04-28,33.7,22.4,26.7,14.0,4.7,81.0,Patchy light rain with thunder,7.0
2023-04-29,25.4,21.2,23.1,10.1,23.0,93.0,Torrential rain shower,6.0
2023-04-30,28.1,19.9,22.8,9.7,1.8,76.0,Light rain shower,6.0
2023-05-01,30.1,21.0,24.6,9.0,2.8,79.0,Patchy rain possible,7.0
2023-05-02,30.4,21.5,25.7,13.3,1.7,80.0,Overcast,7.0
2023-05-03,35.2,23.5,27.7,11.9,1.2,79.0,Patchy light drizzle,8.0
2023-05-04,41.9,23.9,30.4,10.8,0.0,75.0,Overcast,9.0
2023-05-05,42.5,25.2,31.9,11.2,0.0,70.0,Thundery outbreaks possible,9.0
2023-05-06,43.4,25.6,32.7,14.0,0.0,69.0,Cloudy,9.0
2023-05-07,30.4,23.6,27.1,9.0,19.6,84.0,Moderate or heavy rain with thunder,7.0
2023-05-08,25.6,21.9,23.3,6.1,43.4,95.0,Light rain shower,6.0
2023-05-09,23.4,21.8,22.5,4.3,18.0,97.0,Light rain shower,5.0
2023-05-10,31.8,23.7,26.4,5.8,33.6,89.0,Moderate or heavy rain shower,7.0
2023-05-11,32.1,21.9,26.4,10.8,35.5,85.0,Moderate or heavy rain shower,7.0
