Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2022-10-01,28.0,23.9,25.4,13.3,41.0,92.0,Moderate or heavy rain shower,6.0
2022-10-02,26.0,23.6,24.7,7.2,36.9,95.0,Moderate or heavy rain shower,6.0
2022-10-03,29.6,23.0,25.6,11.2,5.3,88.0,Moderate rain at times,6.0
2022-10-04,29.8,23.1,26.0,16.0,7.2,87.0,Moderate or heavy rain shower,6.0
2022-10-05,28.2,23.9,25.5,8.3,6.5,91.0,Moderate or heavy rain shower,6.0
2022-10-06,28.9,23.7,25.9,14.8,7.4,88.0,Moderate or heavy rain shower,6.0
2022-10-07,27.6,23.5,25.2,11.9,13.0,90.0,Moderate or heavy rain shower,6.0
2022-10-08,27.5,23.6,25.4,14.8,10.9,87.0,Moderate rain at times,6.0
2022-10-09,25.1,21.2,23.8,23.9,38.1,94.0,Moderate or heavy rain shower,6.0
2022-10-10,22.5,19.6,20.8,29.5,1.7,79.0,Overcast,5.0
2022-10-11,26.5,18.1,21.8,14.8,0.0,64.0,Cloudy,6.0
2022-10-12,27.0,19.0,22.5,10.1,0.0,67.0,Partly cloudy,7.0
2022-10-13,29.3,19.0,23.1,14.0,0.0,63.0,Sunny,7.0
2022-10-14,28.5,18.4,23.0,18.7,0.0,60.0,Partly cloudy,7.0
2022-10-15,26.4,21.9,23.5,17.8,0.0,63.0,Cloudy,6.0
2022-10-16,30.4,20.3,24.4,19.2,0.0,59.0,Partly cloudy,8.0
2022-10-17,30.5,21.0,24.8,24.5,0.0,62.0,Sunny,8.0
2022-10-18,29.1,20.7,24.0,24.1,0.0,55.0,Sunny,7.0
2022-10-19,22.6,17.4,20.7,17.1,3.6,57.0,Overcast,5.0
2022-10-20,18.1,16.3,17.3,18.4,12.1,91.0,Heavy rain at times,4.0
2022-10-21,21.7,18.2,20.2,15.6,0.8,94.0,Patchy rain possible,5.0
2022-10-22,29.7,20.0,23.9,10.1,0.0,81.0,Cloudy,6.0
2022-10-23,30.2,21.7,25.1,7.6,0.0,79.0,Partly cloudy,8.0
2022-10-24,29.3,23.3,25.9,14.6,0.1,75.0,Cloudy,6.0
2022-10-25,25.9,23.0,24.2,17.6,16.8,88.0,Moderate or heavy rain shower,6.0
